毎月,まいげつ/まいつき,every month,FALSE,,
太い,ふとい,fat,FALSE,,
五日,いつか,"five days, fifth day",FALSE,,
出る,でる,"to appear,to leave",FALSE,,
話,はなし,"talk,story",FALSE,,
写真,しゃしん,photograph,FALSE,,
大きな,おおきな,big,FALSE,,
曇り,くもり,cloudy weather,FALSE,,
白い,しろい,White,FALSE,,
,かかる,to take time or money,FALSE,,
,どう,"how,in what way",FALSE,,
,ドア,Western style door,FALSE,,
飲み物,のみもの,a drink,FALSE,,
掃除,そうじする,"to clean, to sweep",FALSE,,
,たいへん,very,FALSE,,
時間,じかん,Time,FALSE,,
昼御飯,ひるごはん,midday meal,FALSE,,
店,みせ,shop,FALSE,,
火曜日,かようび,Tuesday,FALSE,,
,あさって,day after tomorrow,FALSE,,
誰,だれか,somebody,FALSE,,
,ええ,yes,FALSE,,
丈夫,じょうぶ,"strong, durable",FALSE,,
,ほんとう,truth,FALSE,,
先週,せんしゅう,last week,FALSE,,
,ワイシャツ,business shirt,FALSE,,
会う,あう,to meet,FALSE,,
西,にし,west,FALSE,,
狭い,せまい,Narrow,FALSE,,
覚える,おぼえる,to remember,FALSE,,
入れる,いれる,to put in,FALSE,,
道,みち,street,FALSE,,
電気,でんき,"electricity,electric light",FALSE,,
学生,がくせい,Student,FALSE,,
御飯,ごはん,"cooked rice, meal",FALSE,,
,テープレコーダー,tape recorder,FALSE,,
近い,ちかい,near,FALSE,,
昨日,きのう,Yesterday,FALSE,,
後,あと,afterwards,FALSE,,
作文,さくぶん,"composition, writing",FALSE,,
終る,おわる,to finish,FALSE,,
,もっと,more,FALSE,,
お兄さん,おにいさん,(honorable) older brother,FALSE,,
目,め,eye,FALSE,,
門,もん,gate,FALSE,,
,スリッパ,Slippers,FALSE,,
読む,よむ,to read,FALSE,,
,ニュース,news,FALSE,,
冷たい,つめたい,cold to the touch,FALSE,,
地図,ちず,map,FALSE,,
学校,がっこう,School,FALSE,,
煩い,うるさい,"noisy, annoying",FALSE,,
三日,みっか,"three days, third day of the month",FALSE,,
大使館,たいしかん,embassy,FALSE,,
青い,あおい,blue,FALSE,,
駅,えき,station,FALSE,,
,パーティー,party,FALSE,,
座る,すわる,to sit,FALSE,,
二人,ふたり,two people,FALSE,,
来年,らいねん,next year,FALSE,,
飛ぶ,とぶ,"to fly,to hop",FALSE,,
起きる,おきる,to get up,FALSE,,
四,し / よん,Four,FALSE,,
私,わたし,"I,myself",FALSE,,
毎晩,まいばん,every night,FALSE,,
八,はち,eight,FALSE,,
喫茶店,きっさてん,coffee lounge,FALSE,,
二つ,ふたつ,two,FALSE,,
,フィルム,roll of film,FALSE,,
古い,ふるい,old (not used for people),FALSE,,
二日,ふつか,"two days, second day of the month",FALSE,,
外国,がいこく,foreign country,FALSE,,
,みんな,everyone,FALSE,,
庭,にわ,garden,FALSE,,
,たいへん,difficult situation,FALSE,,
広い,ひろい,"spacious,wide",FALSE,,
,こっち,this person or way,FALSE,,
,ペン,pen,FALSE,,
置く,おく,to put,FALSE,,
一緒,いっしょ,together,FALSE,,
,じゃ/じゃあ,well then…,FALSE,,
,バス,bus,FALSE,,
洗う,あらう,to wash,FALSE,,
映画館,えいがかん,cinema,FALSE,,
,それから,after that,FALSE,,
低い,ひくい,"short,low",FALSE,,
卵,たまご,egg,FALSE,,
言葉,ことば,"word, language",FALSE,,
青,あお,blue,FALSE,,
降る,ふる,"to fall, e.g. rain or snow",FALSE,,
,ナイフ,knife,FALSE,,
暇,ひま,free time,FALSE,,
飴,あめ,candy,FALSE,,
,なぜ,why,FALSE,,
灰皿,はいざら,ashtray,FALSE,,
違う,ちがう,to differ,FALSE,,
,カップ,Cup,FALSE,,
交差点,こうさてん,intersection,FALSE,,
宿題,しゅくだい,homework,FALSE,,
漢字,かんじ,Chinese character,FALSE,,
,セーター,"sweater, jumper",FALSE,,
地下鉄,ちかてつ,underground train,FALSE,,
,テープ,tape,FALSE,,
水,みず,water,FALSE,,
,プール,swimming pool,FALSE,,
帽子,ぼうし,hat,FALSE,,
持つ,もつ,to hold,FALSE,,
渡す,わたす,to hand over,FALSE,,
朝御飯,あさごはん,breakfast,FALSE,,
温い,ぬるい,luke warm,FALSE,,
上着,うわぎ,jacket,FALSE,,
,なる,to become,FALSE,,
文章,ぶんしょう,"sentence,text",FALSE,,
九つ,ここのつ,Nine,FALSE,,
,ちょうど,exactly,FALSE,,
有名,ゆうめい,famous,FALSE,,
万,まん,ten thousand,FALSE,,
戸,と,Japanese style door,FALSE,,
村,むら,village,FALSE,,
午前,ごぜん,morning,FALSE,,
,ネクタイ,"tie,necktie",FALSE,,
,かける,to call by phone,FALSE,,
前,まえ,before,FALSE,,
姉,あね,(humble) older sister,FALSE,,
閉める,しめる,to close something,FALSE,,
大人,おとな,Adult,FALSE,,
お金,おかね,money,FALSE,,
一月,ひとつき,one month,FALSE,,
自動車,じどうしゃ,Automobile,FALSE,,
切手,きって,postage stamp,FALSE,,
晴れ,はれ,clear weather,FALSE,,
,ズボン,Trousers,FALSE,,
,あびる,"to bathe, to shower",FALSE,,
,そうして/そして,And,FALSE,,
,ストーブ,Heater,FALSE,,
洋服,ようふく,western-style clothes,FALSE,,
木,き,"tree, wood",FALSE,,
名前,なまえ,name,FALSE,,
,まだ,"yet,still",FALSE,,
書く,かく,to write,FALSE,,
,どうも,thanks,FALSE,,
友達,ともだち,friend,FALSE,,
一日,ついたち,first of month,FALSE,,
切符,きっぷ,Ticket,FALSE,,
一つ,ひとつ,one,FALSE,,
八日,ようか,"eight days, eighth day of the month",FALSE,,
一人,ひとり,one person,FALSE,,
,しかし,However,FALSE,,
,メートル,metre,FALSE,,
食べ物,たべもの,food,FALSE,,
磨く,みがく,"to brush teeth, to polish",FALSE,,
自分,じぶん,Oneself,FALSE,,
魚,さかな,Fish,FALSE,,
,テスト,test,FALSE,,
出口,でぐち,exit,FALSE,,
,つける,to turn on,FALSE,,
英語,えいご,English language,FALSE,,
暑い,あつい,hot,FALSE,,
,いい/よい,good,FALSE,,
少ない,すくない,a few,FALSE,,
葉書,はがき,postcard,FALSE,,
,ギター,Guitar,FALSE,,
朝,あさ,morning,FALSE,,
近く,ちかく,near,FALSE,,
東,ひがし,east,FALSE,,
中,なか,middle,FALSE,,
欲しい,ほしい,want,FALSE,,
誕生日,たんじょうび,birthday,FALSE,,
細い,ほそい,thin,FALSE,,
無くす,なくす,to lose something,FALSE,,
時計,とけい,"watch,clock",FALSE,,
行く,ゆく,to go,FALSE,,
鳥,とり,bird,FALSE,,
開ける,あける,to open,FALSE,,
春,はる,spring,FALSE,,
咲く,さく,to bloom,FALSE,,
日曜日,にちようび,Sunday,FALSE,,
女,おんな,Woman,FALSE,,
閉まる,しまる,"to close, to be closed",FALSE,,
,あそこ,over there,FALSE,,
言う,いう,to say,FALSE,,
風,かぜ,Wind,FALSE,,
女の子,おんなのこ,Girl,FALSE,,
,あっち,over there,FALSE,,
今朝,けさ,this morning,FALSE,,
夏,なつ,summer,FALSE,,
,あまり,not very,FALSE,,
,かぎ,Key,FALSE,,
着る,きる,to put on from the shoulders down,FALSE,,
授業,じゅぎょう,"lesson, class work",FALSE,,
空,そら,Sky,FALSE,,
働く,はたらく,to work,FALSE,,
次,つぎ,next,FALSE,,
横,よこ,"beside,side,width",FALSE,,
声,こえ,Voice,FALSE,,
人,ひと,person,FALSE,,
食堂,しょくどう,dining hall,FALSE,,
,もう,already,FALSE,,
毎年,まいねん/まいとし,every year,FALSE,,
四つ,よっつ,four,FALSE,,
池,いけ,pond,FALSE,,
貸す,かす,to lend,FALSE,,
,どちら,which of two,FALSE,,
,ノート,"notebook,exercise book",FALSE,,
半,はん,half,FALSE,,
電話,でんわ,telephone,FALSE,,
入口,いりぐち,entrance,FALSE,,
色,いろ,colour,FALSE,,
,いつ,when,FALSE,,
三つ,みっつ,three,FALSE,,
,やる,to do,FALSE,,
今晩,こんばん,this evening,FALSE,,
さ来年,さらいねん,year after next,FALSE,,
二十歳,はたち,"20 years old,20th year",FALSE,,
入る,はいる,"to enter,to contain",FALSE,,
,おいしい,delicious,FALSE,,
,どうぞ,please,FALSE,,
熱い,あつい,hot to the touch,FALSE,,
黒い,くろい,black,FALSE,,
,はく,"to wear,to put on trousers",FALSE,,
静か,しずか,Quiet,FALSE,,
泳ぐ,およぐ,to swim,FALSE,,
,ちゃわん,rice bowl,FALSE,,
,どうして,for what reason,FALSE,,
辛い,からい,Spicy,FALSE,,
練習,れんしゅうする,to practice,FALSE,,
牛乳,ぎゅうにゅう,Milk,FALSE,,
歌う,うたう,to sing,FALSE,,
,でも,but,FALSE,,
一昨年,おととし,year before last,FALSE,,
箱,はこ,box,FALSE,,
同じ,おなじ,same,FALSE,,
困る,こまる,to be worried,FALSE,,
封筒,ふうとう,envelope,FALSE,,
,はい,yes,FALSE,,
,あの,that over there,FALSE,,
歌,うた,song,FALSE,,
,あちら,there,FALSE,,
,どこ,where,FALSE,,
大好き,だいすき,to be very likeable,FALSE,,
,スプーン,Spoon,FALSE,,
お母さん,おかあさん,(honorable) mother,FALSE,,
誰,だれ,who,FALSE,,
,カメラ,camera,FALSE,,
七つ,ななつ,seven,FALSE,,
方,かた,"person, way of doing",FALSE,,
先生,せんせい,"teacher, doctor",FALSE,,
新聞,しんぶん,newspaper,FALSE,,
,どなた,who,FALSE,,
靴,くつ,Shoes,FALSE,,
玄関,げんかん,entry hall,FALSE,,
お父さん,おとうさん,(honorable) father,FALSE,,
,フォーク,fork,FALSE,,
午後,ごご,afternoon,FALSE,,
走る,はしる,to run,FALSE,,
,この,This,FALSE,,
黄色い,きいろい,yellow,FALSE,,
お手洗い,おてあらい,bathroom,FALSE,,
今週,こんしゅう,this week,FALSE,,
物,もの,thing,FALSE,,
弾く,ひく,"to play an instrument with strings, including piano",FALSE,,
図書館,としょかん,library,FALSE,,
外国人,がいこくじん,Foreigner,FALSE,,
時々,ときどき,sometimes,FALSE,,
冬,ふゆ,winter,FALSE,,
,ホテル,hotel,FALSE,,
洗濯,せんたく,Washing,FALSE,,
早い,はやい,early,FALSE,,
,かばん,"bag, basket",FALSE,,
楽しい,たのしい,enjoyable,FALSE,,
音楽,おんがく,Music,FALSE,,
長い,ながい,long,FALSE,,
,より、ほう,Used for comparison.,FALSE,,
,テレビ,television,FALSE,,
鼻,はな,nose,FALSE,,
六つ,むっつ,six,FALSE,,
曲る,まがる,"to turn,to bend",FALSE,,
花,はな,flower,FALSE,,
犬,いぬ,dog,FALSE,,
着く,つく,to arrive at,FALSE,,
,その,That,FALSE,,
橋,はし,bridge,FALSE,,
階段,かいだん,Stairs,FALSE,,
来週,らいしゅう,next week,FALSE,,
大丈夫,だいじょうぶ,all right,FALSE,,
取る,とる,to take something,FALSE,,
警官,けいかん,policeman,FALSE,,
大学,だいがく,university,FALSE,,
晩,ばん,evening,FALSE,,
,エレベーター,elevator,FALSE,,
居る,いる,"to be, to have (used for people and animals)",FALSE,,
家,いえ,house,FALSE,,
,たて,"length,height",FALSE,,
遅い,おそい,"late, slow",FALSE,,
猫,ねこ,cat,FALSE,,
帰る,かえる,to go back,FALSE,,
今,いま,now,FALSE,,
待つ,まつ,to wait,FALSE,,
,グラム,Gram,FALSE,,
意味,いみ,meaning,FALSE,,
全部,ぜんぶ,All,FALSE,,
電車,でんしゃ,electric train,FALSE,,
,かわいい,Cute,FALSE,,
,きれい,"pretty, clean",FALSE,,
買い物,かいもの,Shopping,FALSE,,
大きい,おおきい,big,FALSE,,
緑,みどり,green,FALSE,,
,ラジカセ / ラジオカセット,radio cassette player,FALSE,,
買う,かう,to buy,FALSE,,
生まれる,うまれる,to be born,FALSE,,
足,あし,"foot, leg",FALSE,,
零,れい,zero,FALSE,,
,りっぱ,splendid,FALSE,,
,ペット,pet,FALSE,,
暗い,くらい,Gloomy,FALSE,,
奥さん,おくさん,(honorable) wife,FALSE,,
黄色,きいろ,yellow,FALSE,,
乗る,のる,"to get on,to ride",FALSE,,
今月,こんげつ,this month,FALSE,,
高い,たかい,"tall, expensive",FALSE,,
開く,あく,"to open, to become open",FALSE,,
財布,さいふ,Wallet,FALSE,,
押す,おす,"to push, to stamp something",FALSE,,
軽い,かるい,Light,FALSE,,
医者,いしゃ,medical doctor,FALSE,,
下手,へた,unskillful,FALSE,,
赤い,あかい,red,FALSE,,
,こちら,this person or way,FALSE,,
,ここ,Here,FALSE,,
短い,みじかい,short,FALSE,,
家庭,かてい,Household,FALSE,,
,そっち,over there,FALSE,,
,だんだん,gradually,FALSE,,
後ろ,うしろ,behind,FALSE,,
安い,やすい,cheap,FALSE,,
,ゆっくりと,slowly,FALSE,,
妹,いもうと,(humble) younger sister,FALSE,,
頼む,たのむ,to ask,FALSE,,
料理,りょうり,cuisine,FALSE,,
,スポーツ,Sport,FALSE,,
食べる,たべる,to eat,FALSE,,
賑やか,にぎやか,"bustling,busy",FALSE,,
,また,"again,and",FALSE,,
背広,せびろ,business suit,FALSE,,
,クラス,Class,FALSE,,
,ゼロ,Zero,FALSE,,
上手,じょうず,Skillful,FALSE,,
,ページ,page,FALSE,,
国,くに,Country,FALSE,,
手紙,てがみ,letter,FALSE,,
,タクシー,taxi,FALSE,,
茶色,ちゃいろ,brown,FALSE,,
飲む,のむ,to drink,FALSE,,
上げる,あげる,to give,FALSE,,
傘,かさ,Umbrella,FALSE,,
所,ところ,place,FALSE,,
銀行,ぎんこう,Bank,FALSE,,
,どっち,which,FALSE,,
手,て,hand,FALSE,,
,いいえ,no,FALSE,,
,いつも,always,FALSE,,
六,ろく,six,FALSE,,
夕方,ゆうがた,evening,FALSE,,
若い,わかい,young,FALSE,,
明い,あかるい,bright,FALSE,,
吹く,ふく,to blow,FALSE,,
,こんな,Such,FALSE,,
,ほか,"other, the rest",FALSE,,
夕飯,ゆうはん,dinner,FALSE,,
,どの,which,FALSE,,
百,ひゃく,hundred,FALSE,,
,キロ/キログラム,Kilogram,FALSE,,
,できる,to be able to,FALSE,,
遠い,とおい,far,FALSE,,
薬,くすり,medicine,FALSE,,
,コーヒー,Coffee,FALSE,,
出かける,でかける,to go out,FALSE,,
天気,てんき,weather,FALSE,,
自転車,じてんしゃ,Bicycle,FALSE,,
,ボールペン,ball-point pen,FALSE,,
,レストラン,restaurant,FALSE,,
撮る,とる,to take a photo or record a film,FALSE,,
消す,けす,"to erase, to turn off power",FALSE,,
,マッチ,match,FALSE,,
明日,あした,tomorrow,FALSE,,
嫌,いや,unpleasant,FALSE,,
嫌い,きらい,Hate,FALSE,,
来る,くる,to come,FALSE,,
留学生,りゅうがくせい,overseas student,FALSE,,
,シャツ,Shirt,FALSE,,
借りる,かりる,to borrow,FALSE,,
散歩,さんぽする,to stroll,FALSE,,
結婚,けっこん,Marriage,FALSE,,
夏休み,なつやすみ,summer holiday,FALSE,,
病院,びょういん,hospital,FALSE,,
,トイレ,toilet,FALSE,,
果物,くだもの,Fruit,FALSE,,
私,わたくし,"(humble) I,myself",FALSE,,
一昨日,おととい,day before yesterday,FALSE,,
,いす,chair,FALSE,,
初め/始め,はじめ,beginning,FALSE,,
,これ,This,FALSE,,
,キロ/キロメートル,Kilometer,FALSE,,
,そば,"near, beside",FALSE,,
木曜日,もくようび,Thursday,FALSE,,
黒,くろ,Black,FALSE,,
海,うみ,sea,FALSE,,
お酒,おさけ,"alcohol, rice wine",FALSE,,
,シャワー,Shower,FALSE,,
昼,ひる,"noon, daytime",FALSE,,
,どれ,which (of three or more),FALSE,,
小さな,ちいさな,little,FALSE,,
作る,つくる,to make,FALSE,,
三,さん,Three,FALSE,,
もう一度,もういちど,again,FALSE,,
差す,さす,"to stretch out hands, to raise an umbrella",FALSE,,
耳,みみ,ear,FALSE,,
消える,きえる,to disappear,FALSE,,
建物,たてもの,building,FALSE,,
出す,だす,to put out,FALSE,,
四日,よっか,"four days, fouth day of the month",FALSE,,
窓,まど,window,FALSE,,
,しょうゆ,soy sauce,FALSE,,
七日,なのか,"seven days,the seventh day",FALSE,,
立つ,たつ,to stand,FALSE,,
,テーブル,table,FALSE,,
本,ほん,book,FALSE,,
,カレー,Curry,FALSE,,
砂糖,さとう,Sugar,FALSE,,
塩,しお,Salt,FALSE,,
,いろいろ,various,FALSE,,
見せる,みせる,to show,FALSE,,
,スカート,Skirt,FALSE,,
見る 観る,みる,"to see, to watch",FALSE,,
毎朝,まいあさ,every morning,FALSE,,
知る,しる,to know,FALSE,,
強い,つよい,powerful,FALSE,,
郵便局,ゆうびんきょく,post office,FALSE,,
寝る,ねる,"to go to bed,to sleep",FALSE,,
今日,きょう,Today,FALSE,,
伯母さん/叔母さん,おばさん,Aunt,FALSE,,
毎日,まいにち,every day,FALSE,,
金曜日,きんようび,Friday,FALSE,,
,ハンカチ,handkerchief,FALSE,,
,あれ,that,FALSE,,
伯父/叔父,おじいさん,"grandfather, male senior citizen",FALSE,,
八百屋,やおや,greengrocer,FALSE,,
土曜日,どようび,Saturday,FALSE,,
,はし,chopsticks,FALSE,,
町,まち,"town,city",FALSE,,
体,からだ,Body,FALSE,,
降りる,おりる,"to get off, to descend",FALSE,,
,とても,very,FALSE,,
元気,げんき,"health, vitality",FALSE,,
夜,よる,"evening,night",FALSE,,
並ぶ,ならぶ,"to line up,to stand in a line",FALSE,,
牛肉,ぎゅうにく,Beef,FALSE,,
とり肉,とりにく,chicken meat,FALSE,,
,レコード,record,FALSE,,
月曜日,げつようび,Monday,FALSE,,
左,ひだり,left hand side,FALSE,,
切る,きる,to cut,FALSE,,
習う,ならう,to learn,FALSE,,
皆さん,みなさん,everyone,FALSE,,
角,かど,a corner,FALSE,,
十,じゅう とお,Ten,FALSE,,
遊ぶ,あそぶ,"to play, to make a visit",FALSE,,
去年,きょねん,last year,FALSE,,
先,さき,"the future, previous",FALSE,,
休む,やすむ,to rest,FALSE,,
,ラジオ,radio,FALSE,,
年,とし,year,FALSE,,
,いかが,how,FALSE,,
渡る,わたる,to go across,FALSE,,
涼しい,すずしい,Refreshing,FALSE,,
,おまわりさん,friendly term for policeman,FALSE,,
頭,あたま,head,FALSE,,
,おばあさん,"grandmother, female senior-citizen",FALSE,,
男,おとこ,Man,FALSE,,
,アパート,apartment,FALSE,,
大切,たいせつ,important,FALSE,,
教える,おしえる,"to teach, to tell",FALSE,,
始まる,はじまる,to begin,FALSE,,
白,しろ,White,FALSE,,
九,きゅう / く,Nine,FALSE,,
下,した,Below,FALSE,,
痛い,いたい,painful,FALSE,,
部屋,へや,room,FALSE,,
水曜日,すいようび,Wednesday,FALSE,,
秋,あき,autumn,FALSE,,
厚い,あつい,"kind, deep, thick",FALSE,,
少し,すこし,Few,FALSE,,
,など,et cetera,FALSE,,
野菜,やさい,vegetable,FALSE,,
何,なん/なに,what,FALSE,,
,さあ,well…,FALSE,,
,よく,"often, well",FALSE,,
花瓶,かびん,a vase,FALSE,,
貼る,はる,to stick,FALSE,,
,では,with that...,FALSE,,
お風呂,おふろ,Bath,FALSE,,
疲れる,つかれる,to get tired,FALSE,,
悪い,わるい,bad,FALSE,,
紙,かみ,paper,FALSE,,
,おもしろい,Interesting,FALSE,,
紅茶,こうちゃ,black tea,FALSE,,
風邪,かぜ,a cold,FALSE,,
眼鏡,めがね,glasses,FALSE,,
,そこ,that place,FALSE,,
好き,すき,Likeable,FALSE,,
男の子,おとこのこ,Boy,FALSE,,
忙しい,いそがしい,"busy, irritated",FALSE,,
売る,うる,to sell,FALSE,,
要る,いる,to need,FALSE,,
豚肉,ぶたにく,pork,FALSE,,
,コピーする,to copy,FALSE,,
歩く,あるく,to walk,FALSE,,
お茶,おちゃ,green tea,FALSE,,
荷物,にもつ,luggage,FALSE,,
返す,かえす,to return something,FALSE,,
脱ぐ,ぬぐ,to take off clothes,FALSE,,
廊下,ろうか,corridor,FALSE,,
鉛筆,えんぴつ,pencil,FALSE,,
公園,こうえん,Park,FALSE,,
五,ご,Five,FALSE,,
六日,むいか,"six days, sixth day of the month",FALSE,,
,ちょっと,somewhat,FALSE,,
映画,えいが,movie,FALSE,,
お姉さん,おねえさん,(honorable) older sister,FALSE,,
机,つくえ,desk,FALSE,,
,それでは,in that situation,FALSE,,
,デパート,department store,FALSE,,
絵,え,picture,FALSE,,
暖かい,あたたかい,warm,FALSE,,
,バター,butter,FALSE,,
締める,しめる,to tie,FALSE,,
休み,やすみ,"rest,holiday",FALSE,,
甘い,あまい,sweet,FALSE,,
台所,だいどころ,kitchen,FALSE,,
多い,おおい,many,FALSE,,
曇る,くもる,"to become cloudy, to become dim",FALSE,,
半分,はんぶん,half minute,FALSE,,
本棚,ほんだな,bookshelves,FALSE,,
五つ,いつつ,five,FALSE,,
,まずい,unpleasant,FALSE,,
,ある,"to be,to have (used for inanimate objects)",FALSE,,
新しい,あたらしい,new,FALSE,,
,いくつ,"how many?,how old?",FALSE,,
雑誌,ざっし,Magazine,FALSE,,
,あなた,you,FALSE,,
番号,ばんごう,number,FALSE,,
千,せん,Thousand,FALSE,,
昨夜,ゆうべ,last night,FALSE,,
九日,ここのか,"nine days, ninth day",FALSE,,
動物,どうぶつ,animal,FALSE,,
,コート,"coat, tennis court",FALSE,,
,する,to do,FALSE,,
兄弟,きょうだい,(humble) siblings,FALSE,,
北,きた,North,FALSE,,
問題,もんだい,problem,FALSE,,
,ベッド,bed,FALSE,,
弱い,よわい,weak,FALSE,,
,いちばん,"best, first",FALSE,,
分かる,わかる,to be understood,FALSE,,
住む,すむ,to live in,FALSE,,
仕事,しごと,Job,FALSE,,
兄,あに,(humble) older brother,FALSE,,
重い,おもい,Heavy,FALSE,,
,つまらない,boring,FALSE,,
来月,らいげつ,next month,FALSE,,
,それ,that,FALSE,,
お菓子,おかし,"sweets, candy",FALSE,,
使う,つかう,to use,FALSE,,
一,いち,one,FALSE,,
,あの,um...,FALSE,,
丸い/円い,まるい,"round,circular",FALSE,,
危ない,あぶない,dangerous,FALSE,,
口,くち,"mouth, opening",FALSE,,
答える,こたえる,to answer,FALSE,,
万年筆,まんねんひつ,fountain pen,FALSE,,
辺,へん,area,FALSE,,
今年,ことし,this year,FALSE,,
十日,とおか,"ten days,the tenth day",FALSE,,
,コップ,a glass,FALSE,,
毎週,まいしゅう,every week,FALSE,,
赤,あか,red,FALSE,,
,たくさん,many,FALSE,,
お皿,おさら,"plate, dish",FALSE,,
大勢,おおぜい,great number of people,FALSE,,
鳴く,なく,"animal noise. to chirp, roar or croak etc.",FALSE,,
死ぬ,しぬ,to die,FALSE,,
一日,いちにち,first of the month,FALSE,,
先月,せんげつ,last month,FALSE,,
交番,こうばん,police box,FALSE,,
,カレンダー,calendar,FALSE,,
初めて,はじめて,for the first time,FALSE,,
山,やま,mountain,FALSE,,
車,くるま,"car, vehicle",FALSE,,
,ポスト,post,FALSE,,
吸う,すう,"to smoke, to suck",FALSE,,
病気,びょうき,illness,FALSE,,
お弁当,おべんとう,boxed lunch,FALSE,,
聞く,きく,"to hear, to listen to, to ask",FALSE,,
,ポケット,pocket,FALSE,,
七,しち / なな,Seven,FALSE,,
右,みぎ,right side,FALSE,,
弟,おとうと,younger brother,FALSE,,
歯,は,tooth,FALSE,,
,たぶん,probably,FALSE,,
,まっすぐ,"straight ahead,direct",FALSE,,
飛行機,ひこうき,aeroplane,FALSE,,
南,みなみ,south,FALSE,,
,いくら,how much?,FALSE,,
,ください,Please,FALSE,,
行く,いく,to go,FALSE,,
川/河,かわ,River,FALSE,,
薄い,うすい,"thin,weak",FALSE,,
登る,のぼる,to climb,FALSE,,
結構,けっこう,"splendid, enough",FALSE,,
教室,きょうしつ,Classroom,FALSE,,
小さい,ちいさい,little,FALSE,,
辞書,じしょ,Dictionary,FALSE,,
子供,こども,Child,FALSE,,
,たばこ,"tobacco,cigarettes",FALSE,,
会社,かいしゃ,Company,FALSE,,
晴れる,はれる,to be sunny,FALSE,,
肉,にく,meat,FALSE,,
汚い,きたない,Dirty,FALSE,,
忘れる,わすれる,to forget,FALSE,,
難しい,むずかしい,difficult,FALSE,,
引く,ひく,to pull,FALSE,,
外,そと,Outside,FALSE,,
両親,りょうしん,both parents,FALSE,,
背,せ,"height, stature",FALSE,,
勤める,つとめる,to work for someone,FALSE,,
服,ふく,clothes,FALSE,,
二十日,はつか,"twenty days,twentieth",FALSE,,
寒い,さむい,Cold,FALSE,,
字引,じびき,Dictionary,FALSE,,
雨,あめ,rain,FALSE,,
晩御飯,ばんごはん,evening meal,FALSE,,
話す,はなす,to speak,FALSE,,
,ふろ,bath,FALSE,,
生徒,せいと,Pupil,FALSE,,
雪,ゆき,snow,FALSE,,
伯父/叔父,おじさん,"uncle, middle aged gentleman",FALSE,,
靴下,くつした,Socks,FALSE,,
勉強,べんきょうする,to study,FALSE,,
旅行,りょこう,travel,FALSE,,
,すぐに,Instantly,FALSE,,
並べる,ならべる,"to line up,to set up",FALSE,,
家族,かぞく,Family,FALSE,,
隣,となり,next door to,FALSE,,
,せっけん,Economy,FALSE,,
止まる,とまる,to come to a halt,FALSE,,
便利,べんり,"useful, convenient",FALSE,,
冷蔵庫,れいぞうこ,refrigerator,FALSE,,
向こう,むこう,over there,FALSE,,
,そちら,over there,FALSE,,
質問,しつもん,Question,FALSE,,
易しい,やさしい,"easy, simple",FALSE,,
呼ぶ,よぶ,"to call out,to invite",FALSE,,
速い,はやい,quick,FALSE,,
,パン,bread,FALSE,,
上,うえ,on top of,FALSE,,
八つ,やっつ,eight,FALSE,,
二,に,two,FALSE,,
,ボタン,button,FALSE,,
,おなか,stomach,FALSE,,